17:00:33.049970 IP 112.26.0.8.36626 > 112.26.0.1.targus-getdata1: Flags [S], seq 2988296203, win 29200, options [mss 1460,sackOK,TS val 4294812145 ecr 0,nop,wscale 7,mptcp capable csum {0x8701148e479d40e2}], length 0
17:00:33.063434 IP 112.26.0.8.36626 > 112.26.0.1.targus-getdata1: Flags [S], seq 2988296203, win 29200, options [mss 1460,sackOK,TS val 4294812145 ecr 0,nop,wscale 7,mptcp capable csum {0x8701148e479d40e2}], length 0
17:00:33.142659 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36626: Flags [S.], seq 2270931063, ack 2988296204, win 65535, options [mss 1460,sackOK,TS val 66611 ecr 4294812145,nop,wscale 6,mptcp capable csum {0xad3b304b2196ec90}], length 0
17:00:33.358675 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36626: Flags [S.], seq 2270931063, ack 2988296204, win 65535, options [mss 1460,sackOK,TS val 66611 ecr 4294812145,nop,wscale 6,mptcp capable csum {0xad3b304b2196ec90}], length 0
17:00:34.140183 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36626: Flags [S.], seq 2270931063, ack 2988296204, win 65535, options [mss 1460,sackOK,TS val 67648 ecr 4294812145,nop,wscale 6,mptcp capable csum {0xad3b304b2196ec90}], length 0
17:00:34.252137 IP 112.26.0.8.36626 > 112.26.0.1.targus-getdata1: Flags [.], ack 1, win 229, options [nop,nop,TS val 4294812496 ecr 66611,mptcp capable csum {0x8701148e479d40e2,0xad3b304b2196ec90},mptcp dss ack 116031157], length 0
17:00:34.256316 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36626: Flags [.], ack 1, win 1339, options [nop,nop,TS val 67800 ecr 4294812496,mptcp add-addr id 3 112.26.1.1,mptcp dss ack 2376860366], length 0
17:01:09.140925 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1632788631, win 24558, options [nop,nop,TS val 102687 ecr 4294847051,nop,nop,sack 1 {1429:14281},mptcp dss ack 3983983791], length 0
17:01:09.163645 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1, win 24558, options [nop,nop,TS val 102454 ecr 4294847051,nop,nop,sack 1 {1429:9997},mptcp dss ack 3983983791], length 0
17:01:09.173674 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1, win 24558, options [nop,nop,TS val 102454 ecr 4294847051,nop,nop,sack 1 {1429:9997},mptcp dss ack 3983983791], length 0
17:01:09.192725 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1, win 24558, options [nop,nop,TS val 102736 ecr 4294847051,nop,nop,sack 1 {1429:15709},mptcp dss ack 3983983791], length 0
17:01:09.219332 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1, win 24558, options [nop,nop,TS val 102534 ecr 4294847051,nop,nop,sack 1 {1429:11425},mptcp dss ack 3983983791], length 0
17:01:09.223427 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1, win 24558, options [nop,nop,TS val 102534 ecr 4294847051,nop,nop,sack 1 {1429:11425},mptcp dss ack 3983983791], length 0
17:01:28.980426 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122268 ecr 4294866988,nop,nop,sack 1 {355573:357001},mptcp dss ack 3984773475], length 0
17:01:29.010349 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122557 ecr 4294866988,nop,nop,sack 1 {355573:362713},mptcp dss ack 3984773475], length 0
17:01:29.034667 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122340 ecr 4294866988,nop,nop,sack 1 {355573:358429},mptcp dss ack 3984773475], length 0
17:01:29.036330 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122340 ecr 4294866988,nop,nop,sack 1 {355573:358429},mptcp dss ack 3984773475], length 0
17:01:29.096547 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122634 ecr 4294866988,nop,nop,sack 1 {355573:364141},mptcp dss ack 3984773475], length 0
17:01:29.099639 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122418 ecr 4294866988,nop,nop,sack 1 {355573:359857},mptcp dss ack 3984773475], length 0
17:01:29.101366 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122418 ecr 4294866988,nop,nop,sack 1 {355573:359857},mptcp dss ack 3984773475], length 0
17:01:29.166866 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122489 ecr 4294866988,nop,nop,sack 1 {355573:361285},mptcp dss ack 3984773475], length 0
17:01:29.171126 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122489 ecr 4294866988,nop,nop,sack 1 {355573:361285},mptcp dss ack 3984773475], length 0
17:01:29.238001 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122557 ecr 4294866988,nop,nop,sack 1 {355573:362713},mptcp dss ack 3984773475], length 0
17:01:29.239266 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122557 ecr 4294866988,nop,nop,sack 1 {355573:362713},mptcp dss ack 3984773475], length 0
17:01:29.242374 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122634 ecr 4294866988,nop,nop,sack 1 {355573:364141},mptcp dss ack 3984773475], length 0
17:01:29.338788 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122885 ecr 4294866988,nop,nop,sack 1 {355573:365569},mptcp dss ack 3984773475], length 0
17:01:29.389561 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122936 ecr 4294866988,nop,nop,sack 1 {355573:366997},mptcp dss ack 3984773475], length 0
17:01:29.499203 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122885 ecr 4294866988,nop,nop,sack 1 {355573:365569},mptcp dss ack 3984773475], length 0
17:01:29.558427 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 122936 ecr 4294866988,nop,nop,sack 1 {355573:366997},mptcp dss ack 3984773475], length 0
17:01:29.600131 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 123145 ecr 4294866988,nop,nop,sack 1 {355573:368425},mptcp dss ack 3984773475], length 0
17:01:29.670551 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 354145, win 24469, options [nop,nop,TS val 123205 ecr 4294866988,nop,nop,sack 1 {355573:369853},mptcp dss ack 3984773475], length 0
17:01:29.722969 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 369853, win 24469, options [nop,nop,TS val 123258 ecr 4294868240,mptcp dss ack 3984773475], length 0
17:02:36.985177 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1509397, win 24540, options [nop,nop,TS val 190160 ecr 4294935202,mptcp dss ack 3987613767], length 0
17:02:37.012648 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1517965, win 24518, options [nop,nop,TS val 190559 ecr 4294935588,mptcp dss ack 3987628047], length 0
17:02:37.063038 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1510825, win 24540, options [nop,nop,TS val 190239 ecr 4294935303,mptcp dss ack 3987615195], length 0
17:02:37.070191 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1510825, win 24540, options [nop,nop,TS val 190239 ecr 4294935303,mptcp dss ack 3987615195], length 0
17:02:37.078413 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1519393, win 24509, options [nop,nop,TS val 190625 ecr 4294935588,mptcp dss ack 3987632331], length 0
17:02:37.129906 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1512253, win 24543, options [nop,nop,TS val 190281 ecr 4294935445,mptcp dss ack 3987615195], length 0
17:02:37.133442 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1512253, win 24543, options [nop,nop,TS val 190281 ecr 4294935445,mptcp dss ack 3987615195], length 0
17:02:37.162753 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1520821, win 24507, options [nop,nop,TS val 190710 ecr 4294935698,mptcp dss ack 3987635187], length 0
17:02:37.177746 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1513681, win 24543, options [nop,nop,TS val 190359 ecr 4294935588,mptcp dss ack 3987619479], length 0
17:02:37.180962 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1513681, win 24543, options [nop,nop,TS val 190359 ecr 4294935588,mptcp dss ack 3987619479], length 0
17:02:37.231366 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1515109, win 24543, options [nop,nop,TS val 190399 ecr 4294935588,mptcp dss ack 3987619479], length 0
17:02:37.233386 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1515109, win 24543, options [nop,nop,TS val 190399 ecr 4294935588,mptcp dss ack 3987619479], length 0
17:02:37.261825 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1522249, win 24494, options [nop,nop,TS val 190797 ecr 4294935764,mptcp dss ack 3987640899], length 0
17:02:37.310287 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1516537, win 24540, options [nop,nop,TS val 190486 ecr 4294935588,mptcp dss ack 3987626619], length 0
17:02:37.312301 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1516537, win 24540, options [nop,nop,TS val 190486 ecr 4294935588,mptcp dss ack 3987626619], length 0
17:02:37.321678 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1523677, win 24540, options [nop,nop,TS val 190844 ecr 4294935932,mptcp dss ack 3987640899], length 0
17:02:37.393367 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1525105, win 24576, options [nop,nop,TS val 190941 ecr 4294935932,mptcp dss ack 3987646611], length 0
17:02:37.402412 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1517965, win 24518, options [nop,nop,TS val 190559 ecr 4294935588,mptcp dss ack 3987628047], length 0
17:02:37.409516 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1517965, win 24518, options [nop,nop,TS val 190559 ecr 4294935588,mptcp dss ack 3987628047], length 0
17:02:37.445544 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1519393, win 24509, options [nop,nop,TS val 190625 ecr 4294935588,mptcp dss ack 3987632331], length 0
17:02:37.460563 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1519393, win 24509, options [nop,nop,TS val 190625 ecr 4294935588,mptcp dss ack 3987632331], length 0
17:02:37.514082 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1526533, win 24554, options [nop,nop,TS val 191061 ecr 4294936124,mptcp dss ack 3987648039], length 0
17:02:37.531031 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1520821, win 24507, options [nop,nop,TS val 190710 ecr 4294935698,mptcp dss ack 3987635187], length 0
17:02:37.534927 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1520821, win 24507, options [nop,nop,TS val 190710 ecr 4294935698,mptcp dss ack 3987635187], length 0
17:02:37.606460 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1529389, win 24558, options [nop,nop,TS val 191153 ecr 4294936203,mptcp dss ack 3987653751], length 0
17:02:37.638764 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1522249, win 24494, options [nop,nop,TS val 190797 ecr 4294935764,mptcp dss ack 3987640899], length 0
17:02:37.653765 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1522249, win 24494, options [nop,nop,TS val 190797 ecr 4294935764,mptcp dss ack 3987640899], length 0
17:02:37.681801 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1523677, win 24540, options [nop,nop,TS val 190844 ecr 4294935932,mptcp dss ack 3987640899], length 0
17:02:37.709415 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1523677, win 24540, options [nop,nop,TS val 190844 ecr 4294935932,mptcp dss ack 3987640899], length 0
17:02:37.727556 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1530817, win 24576, options [nop,nop,TS val 191274 ecr 4294936320,mptcp dss ack 3987662319], length 0
17:02:37.784519 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1525105, win 24576, options [nop,nop,TS val 190941 ecr 4294935932,mptcp dss ack 3987646611], length 0
17:02:37.786441 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1525105, win 24576, options [nop,nop,TS val 190941 ecr 4294935932,mptcp dss ack 3987646611], length 0
17:02:37.794899 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1533673, win 24558, options [nop,nop,TS val 191328 ecr 4294936399,mptcp dss ack 3987666603], length 0
17:02:37.883635 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1526533, win 24554, options [nop,nop,TS val 191061 ecr 4294936124,mptcp dss ack 3987648039], length 0
17:02:37.886943 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1526533, win 24554, options [nop,nop,TS val 191061 ecr 4294936124,mptcp dss ack 3987648039], length 0
17:02:37.892223 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1535101, win 24558, options [nop,nop,TS val 191439 ecr 4294936451,mptcp dss ack 3987669459], length 0
17:02:37.960486 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1529389, win 24558, options [nop,nop,TS val 191153 ecr 4294936203,mptcp dss ack 3987653751], length 0
17:02:37.967087 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1529389, win 24558, options [nop,nop,TS val 191153 ecr 4294936203,mptcp dss ack 3987653751], length 0
17:02:37.979933 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1536529, win 24558, options [nop,nop,TS val 191521 ecr 4294936554,mptcp dss ack 3987675171], length 0
17:02:38.018830 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1530817, win 24576, options [nop,nop,TS val 191274 ecr 4294936320,mptcp dss ack 3987662319], length 0
17:02:38.036901 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1530817, win 24576, options [nop,nop,TS val 191274 ecr 4294936320,mptcp dss ack 3987662319], length 0
17:02:38.055179 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1537957, win 24558, options [nop,nop,TS val 191598 ecr 4294936599,mptcp dss ack 3987676599], length 0
17:02:38.091751 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1533673, win 24558, options [nop,nop,TS val 191328 ecr 4294936399,mptcp dss ack 3987666603], length 0
17:02:38.104425 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1533673, win 24558, options [nop,nop,TS val 191328 ecr 4294936399,mptcp dss ack 3987666603], length 0
17:02:38.112272 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1539385, win 24576, options [nop,nop,TS val 191648 ecr 4294936672,mptcp dss ack 3987682311], length 0
17:02:38.137376 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1535101, win 24558, options [nop,nop,TS val 191439 ecr 4294936451,mptcp dss ack 3987669459], length 0
17:02:38.141449 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1535101, win 24558, options [nop,nop,TS val 191439 ecr 4294936451,mptcp dss ack 3987669459], length 0
17:02:38.186849 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1536529, win 24558, options [nop,nop,TS val 191521 ecr 4294936554,mptcp dss ack 3987675171], length 0
17:02:38.195719 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1540813, win 24554, options [nop,nop,TS val 191743 ecr 4294936795,mptcp dss ack 3987683739], length 0
17:02:38.217799 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1536529, win 24558, options [nop,nop,TS val 191521 ecr 4294936554,mptcp dss ack 3987675171], length 0
17:02:38.253996 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1537957, win 24558, options [nop,nop,TS val 191598 ecr 4294936599,mptcp dss ack 3987676599], length 0
17:02:38.283352 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1539385, win 24576, options [nop,nop,TS val 191648 ecr 4294936672,mptcp dss ack 3987682311], length 0
17:02:38.285086 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1542241, win 24532, options [nop,nop,TS val 191829 ecr 4294936795,mptcp dss ack 3987685167], length 0
17:02:38.296213 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1537957, win 24558, options [nop,nop,TS val 191598 ecr 4294936599,mptcp dss ack 3987676599], length 0
17:02:38.347879 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1539385, win 24576, options [nop,nop,TS val 191648 ecr 4294936672,mptcp dss ack 3987682311], length 0
17:02:38.370031 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1543669, win 24540, options [nop,nop,TS val 191916 ecr 4294936848,mptcp dss ack 3987692307], length 0
17:02:38.371423 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1540813, win 24554, options [nop,nop,TS val 191743 ecr 4294936795,mptcp dss ack 3987683739], length 0
17:02:38.409339 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1542241, win 24532, options [nop,nop,TS val 191829 ecr 4294936795,mptcp dss ack 3987685167], length 0
17:02:38.425275 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1540813, win 24554, options [nop,nop,TS val 191743 ecr 4294936795,mptcp dss ack 3987683739], length 0
17:02:38.465845 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1545097, win 24558, options [nop,nop,TS val 192012 ecr 4294936925,mptcp dss ack 3987695163], length 0
17:02:38.490651 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1543669, win 24540, options [nop,nop,TS val 191916 ecr 4294936848,mptcp dss ack 3987692307], length 0
17:02:38.512268 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1542241, win 24532, options [nop,nop,TS val 191829 ecr 4294936795,mptcp dss ack 3987685167], length 0
17:02:38.551528 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1545097, win 24558, options [nop,nop,TS val 192012 ecr 4294936925,mptcp dss ack 3987695163], length 0
17:02:38.559207 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1546525, win 24536, options [nop,nop,TS val 192106 ecr 4294937025,mptcp dss ack 3987696591], length 0
17:02:38.592295 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1543669, win 24540, options [nop,nop,TS val 191916 ecr 4294936848,mptcp dss ack 3987692307], length 0
17:02:38.632901 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1545097, win 24558, options [nop,nop,TS val 192012 ecr 4294936925,mptcp dss ack 3987695163], length 0
17:02:38.646200 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1546525, win 24536, options [nop,nop,TS val 192106 ecr 4294937025,mptcp dss ack 3987696591], length 0
17:02:38.655454 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1547953, win 24558, options [nop,nop,TS val 192203 ecr 4294937025,mptcp dss ack 3987703731], length 0
17:02:38.680015 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1546525, win 24536, options [nop,nop,TS val 192106 ecr 4294937025,mptcp dss ack 3987696591], length 0
17:02:38.691357 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1547953, win 24558, options [nop,nop,TS val 192203 ecr 4294937025,mptcp dss ack 3987703731], length 0
17:02:38.731485 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1549381, win 24543, options [nop,nop,TS val 192273 ecr 4294937105,mptcp dss ack 3987705159], length 0
17:02:38.752949 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1547953, win 24558, options [nop,nop,TS val 192203 ecr 4294937025,mptcp dss ack 3987703731], length 0
17:02:38.774441 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1549381, win 24543, options [nop,nop,TS val 192273 ecr 4294937105,mptcp dss ack 3987705159], length 0
17:02:38.801876 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1550809, win 24521, options [nop,nop,TS val 192348 ecr 4294937105,mptcp dss ack 3987706587], length 0
17:02:38.823089 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1549381, win 24543, options [nop,nop,TS val 192273 ecr 4294937105,mptcp dss ack 3987705159], length 0
17:02:38.834991 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1550809, win 24521, options [nop,nop,TS val 192348 ecr 4294937105,mptcp dss ack 3987706587], length 0
17:02:38.868208 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1550809, win 24521, options [nop,nop,TS val 192348 ecr 4294937105,mptcp dss ack 3987706587], length 0
17:02:38.879828 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1552237, win 24499, options [nop,nop,TS val 192427 ecr 4294937175,mptcp dss ack 3987708015], length 0
17:02:38.936067 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1552237, win 24499, options [nop,nop,TS val 192427 ecr 4294937175,mptcp dss ack 3987708015], length 0
17:02:38.949849 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1552237, win 24499, options [nop,nop,TS val 192427 ecr 4294937175,mptcp dss ack 3987708015], length 0
17:02:38.958510 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1553665, win 24477, options [nop,nop,TS val 192504 ecr 4294937175,mptcp dss ack 3987709443], length 0
17:02:39.026838 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1553665, win 24477, options [nop,nop,TS val 192504 ecr 4294937175,mptcp dss ack 3987709443], length 0
17:02:39.028432 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1553665, win 24477, options [nop,nop,TS val 192504 ecr 4294937175,mptcp dss ack 3987709443], length 0
17:02:39.051567 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1555093, win 24455, options [nop,nop,TS val 192595 ecr 4294937243,mptcp dss ack 3987710871], length 0
17:02:39.113381 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1555093, win 24455, options [nop,nop,TS val 192595 ecr 4294937243,mptcp dss ack 3987710871], length 0
17:02:39.118080 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1555093, win 24455, options [nop,nop,TS val 192595 ecr 4294937243,mptcp dss ack 3987710871], length 0
17:02:39.136977 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1556521, win 24433, options [nop,nop,TS val 192684 ecr 4294937243,mptcp dss ack 3987712299], length 0
17:02:39.151783 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1556521, win 24433, options [nop,nop,TS val 192684 ecr 4294937243,mptcp dss ack 3987712299], length 0
17:02:39.157830 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1556521, win 24433, options [nop,nop,TS val 192684 ecr 4294937243,mptcp dss ack 3987712299], length 0
17:02:39.233578 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192781 ecr 4294937277,mptcp dss ack 3987718011], length 0
17:02:39.239249 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192781 ecr 4294937277,mptcp dss ack 3987718011], length 0
17:02:39.240601 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192781 ecr 4294937277,mptcp dss ack 3987718011], length 0
17:02:39.271452 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192793 ecr 4294937277,nop,nop,sack 1 {1559377:1560805},mptcp dss ack 3987718011], length 0
17:02:39.321240 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192793 ecr 4294937277,nop,nop,sack 1 {1559377:1560805},mptcp dss ack 3987718011], length 0
17:02:39.327606 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192793 ecr 4294937277,nop,nop,sack 1 {1559377:1560805},mptcp dss ack 3987718011], length 0
17:02:39.342691 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192890 ecr 4294937277,nop,nop,sack 2 {1562233:1563661}{1559377:1560805},mptcp dss ack 3987718011], length 0
17:02:39.380935 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192890 ecr 4294937277,nop,nop,sack 2 {1562233:1563661}{1559377:1560805},mptcp dss ack 3987718011], length 0
17:02:39.387096 IP 112.26.0.1.targus-getdata1 > 112.26.0.8.36628: Flags [.], ack 1557949, win 24427, options [nop,nop,TS val 192890 ecr 4294937277,nop,nop,sack 2 {1562233:1563661}{1559377:1560805},mptcp dss ack 3987718011], length 0
